recipe_id,recipe_name,calories,protein,fat,carbs,protein_proportion,fat_proportion,carbs_proportion,quality_list,vegan,vegetarian,gluten_free,sugar_free,pork_free,alcohol_free,dairy_free,nut_free,fish_free,shellfish_free,kosher,pescatarian,inactive_time_in_minutes,active_time_in_minutes,protein_g_per_unit,fat_g_per_unit,carbs_g_per_unit
419,pineapple%20cucumber%20sangrita,26.3452701456161480,0.2822380995552684,0.1045807993786227,6.8946278767088230,0.03876126657951928000,0.01436264009076570500,0.94687609332971500000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,0,5,0.28223809955526835000,0.10458079937862272000,6.89462787670882300000
420,grapefruit%20chipotle%20sangrita,71.2730224431255300,0.5829256082352683,0.1371258005781227,19.0515826600986140,0.02948292519493031500,0.00693548141242068400,0.96358159339264900000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,0,5,0.58292560823526830000,0.13712580057812274000,19.05158266009861400000
421,classic%20sangrita,50.8172697860755300,0.3536955950202684,0.1604732984616227,13.0039819584406150,0.02616449534367838400,0.01187095041470119000,0.96196455424162040000,"vegan vegetarian gluten_free  pork_free alcohol_free dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,1,1,1,1,1,1,1,0,5,0.35369559502026837000,0.16047329846162273000,13.00398195844061500000
422,clamato%20jalapeno%20sangrita,308.6413758992763000,7.5638291959227280,2.1679541764332800,70.2561115244237900,0.09456217350992241000,0.02710352834301880000,0.87833429814705880000,"  gluten_free sugar_free pork_free alcohol_free dairy_free nut_free   kosher ",0,0,1,1,1,1,1,1,0,0,1,1,0,5,1.89095729898068200000,0.54198854410832000000,17.56402788110594700000
423,blonde%20redhead,249.0529960608000000,1.5531999960000000,0.1920000000000000,31.7485397262000000,0.04637284486242434000,0.00573241452260824700,0.94789474061496750000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.55319999600000000000,0.19200000000000000000,31.74853972620000000000
424,honey%20and%20marmalade%20sour,155.3529992539580700,0.3313000098360465,0.0849000025200000,7.0575602100142640,0.04432842370891239000,0.01135974395671391700,0.94431183233437370000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.33130000983604646000,0.08490000252000000000,7.05756021001426400000
425,gold%20rush%20cocktail,136.9012487043000000,0.2334750069300000,0.0636750018900000,1.9781700587160000,0.10261194029850745000,0.02798507462686567000,0.86940298507462690000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.23347500693000000000,0.06367500189000000000,1.97817005871600000000
426,ampersand%20cocktail,180.5277248609076800,0.0580615979802947,0.0043847999408841,4.3449050567548950,0.01317380712143866200,0.00099488320502145700,0.98583130967353980000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,3,0.05806159798029470600,0.00438479994088411400,4.34490505675489500000
427,godfather%20cocktail,178.2899990592000000,0.0141500001600000,0.0424500004800000,6.6222000748800000,0.00211864406779661000,0.00635593220338983100,0.99152542372881360000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,0.01415000016000000000,0.04245000048000000000,6.62220007488000000000
428,the%20irish%20derby,236.7827266056077000,1.1197415997702946,0.2261398005258841,30.5978002127148940,0.03505361759285158000,0.00707932802691642300,0.95786705438023200000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.11974159977029460000,0.22613980052588412000,30.59780021271489400000
429,tart%20cherry%20cocktail,313.7849961432000300,1.1762949982270000,0.2557149994030000,27.3806498579199980,0.04082563026545492000,0.00887509173693116200,0.95029927799761390000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.17629499822700000000,0.25571499940300000000,27.38064985791999800000
430,fig%20and%20thistle,214.7938339444697200,0.1024916691917906,0.1235266687737442,18.8114169822191960,0.00538369099975994500,0.00648861922292511400,0.98812768977731490000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.10249166919179062000,0.12352666877374417000,18.81141698221919600000
432,the%20taproot,312.5054945272629500,0.8506956221918958,0.0905599995880000,13.5326190830653600,0.05877456033988729000,0.00625679035052612900,0.93496864930958670000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.42534781109594790000,0.04527999979400000600,6.76630954153268000000
433,darkside,215.4650884609615000,0.0587923979704421,0.0065771999113262,4.5802226535823420,0.01265552265201772200,0.00141579362873555930,0.98592868371924670000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,0.05879239797044205600,0.00657719991132617050,4.58022265358234200000
434,rusty%20nail,155.6368616912538400,0.0290307989901474,0.0021923999704421,2.1724525283774474,0.01317380712143866200,0.00099488320502145700,0.98583130967353980000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,0.02903079899014735300,0.00219239997044205700,2.17245252837744740000
435,pom%20pomme,326.2989948903999700,0.1980999971400000,0.1641400022040000,15.1801198259880010,0.01274581204953980300,0.01056081599246424600,0.97669337195799590000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.09904999856999999000,0.08207000110200000000,7.59005991299400050000
436,fanciulli%20cocktail,143.3394972912000000,0.0565999980000000,0.0000000000000000,3.8742698631000000,0.01439884809215262800,0.00000000000000000000,0.98560115190784750000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,3,0.05659999800000000000,0.00000000000000000000,3.87426986310000000000
437,green%20ghost,177.8654990519000000,0.0735800007900000,0.0523550005850000,5.7477300641500000,0.01252710189790559200,0.00891351481586742700,0.97855938328622700000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.07358000079000000000,0.05235500058500000000,5.74773006415000000000
438,pecos%20punch,2183.7094079445000000,79.4440767563697800,16.1444955400292760,397.6419210658802400,0.16106886704187990000,0.03273215212217444000,0.80619898083594580000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,79.44407675636978000000,16.14449554002927600000,397.64192106588024000000
439,celery%20tonic,1729.2619444279999000,8.1215099384760000,2.6959600064559996,161.6003756162079700,0.04710365050696614000,0.01563620052020661000,0.93726014897282720000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.35358498974600020000,0.44932666774266660000,26.93339593603466000000
440,income%20tax%20cocktail,264.8144740325077000,1.9645365890202946,0.2676347982608841,29.6806948940548950,0.06155939023782501000,0.00838642307781071000,0.93005418668436430000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.96453658902029460000,0.26763479826088410000,29.68069489405489500000
441,death%20in%20the%20gulf%20stream,168.7294933444515000,0.2362481939605894,0.0335654336385429,19.2928947225234200,0.01207645637466703100,0.00171578664046957580,0.98620775698486350000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.23624819396058944000,0.03356543363854289000,19.29289472252342000000
442,tequila%20campari,1741.9379994700002000,4.3645999919000005,2.4203999969000000,202.1949998666000000,0.02088525215293333300,0.01158196955964567500,0.96753277828742100000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,10,1.09114999797500010000,0.60509999922500000000,50.54874996665000000000
443,peach%20and%20aperol%20bellini,622.1675004347414000,2.1094000000000000,0.3850000000000000,62.1283751115016700,0.03264174273482361000,0.00595765191661472100,0.96140060534856160000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.05470000000000000000,0.19250000000000000000,31.06418755575083400000
444,the%20bitter%20mimosa,277.3399979255999600,2.2357000462800003,0.2122500055500000,41.7212753626680000,0.05061669126636211000,0.00480538210842908600,0.94457792662520890000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,2.23570004628000030000,0.21225000554999998000,41.72127536266800000000
445,upgraded%20cosmopolitan,241.1707458203500200,0.6567649968150000,1.3909525000524998,11.3580272869400000,0.04899130987547158000,0.10375794276887923000,0.84725074735564930000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,0,5,0.65676499681500000000,1.39095250005249980000,11.35802728694000000000
446,mott%20and%20mulberry,193.3597495864000000,0.0990500011900000,0.1606025007880000,22.0520674573600000,0.00443937093915277360,0.00719812282875054250,0.98836250623209660000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,5,5,0.09905000119000001000,0.16060250078799998000,22.05206745736000000000
447,southside,400.0107464524500000,9.7634325031500000,2.5287975000695000,63.1016394480950000,0.12949902391539572000,0.03354115551400990000,0.83695982057059440000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,9.76343250315000000000,2.52879750006950000000,63.10163944809500000000
448,brownsville%20girl,100.8056137962938500,0.0898758017065474,0.0361524009784421,2.6832676349594475,0.03199228806813995000,0.01286884794901324400,0.95513886398284680000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,1,0.08987580170654735000,0.03615240097844206000,2.68326763495944750000
449,grandote,476.3224937237000000,3.6573399990500004,0.7007649991950000,54.5495642697399900,0.06208597360068502500,0.01189598923031657400,0.92601803716899840000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.82866999952500020000,0.35038249959750000000,27.27478213486999400000
450,penny%20farthing,134.2703616608538400,0.0431807984901474,0.0021923999704421,3.1410199941524470,0.01355162275335407300,0.00068805066980580500,0.98576032657684010000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.04318079849014735000,0.00219239997044205700,3.14101999415244700000
451,jutland%20calling,153.3859977216000000,0.0282999990000000,0.0000000000000000,1.9371349315500000,0.01439884809215262800,0.00000000000000000000,0.98560115190784750000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.02829999900000000000,0.00000000000000000000,1.93713493155000000000
452,don%27t%20mind%20if%20i%20do,102.9281117243038600,0.1181757999351473,0.0453498993279421,14.8253822401624500,0.00788421680970551900,0.00302556393776077380,0.98909021925253370000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,10,0.11817579993514735000,0.04534989932794206000,14.82538224016245000000
453,the%20paper%20plane,153.0322491234000000,0.1379625009450000,0.1146150022320000,11.2046775180749980,0.01204149691083022400,0.01000370525220930200,0.97795479783696050000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,0.13796250094500000000,0.11461500223200000000,11.20467751807499800000
454,jungle%20bird,235.4559986031000000,0.2334750008700000,0.1528200000250000,27.4538298177900000,0.00838627708713800100,0.00548919952838840400,0.98612452338447350000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,10,0.23347500087000000000,0.15282000002500000000,27.45382981779000000000
455,grapefruit%20ginger%20sparkler,239.0819958462000200,1.4923000122600000,0.1937500021500000,33.7224348709259940,0.04214526594663807500,0.00547185237598910300,0.95238288167737280000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.49230001226000000000,0.19375000215000000000,33.72243487092599400000
456,the%20mickey%20rourke,168.8539755796577000,0.5264265862952947,0.1508372959933841,8.4243499919698940,0.05783881777100524600,0.01657258790333725000,0.92558859432565740000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,3,0.52642658629529470000,0.15083729599338410000,8.42434999196989400000
457,the%20lawrence%20welk,171.7678604983538500,0.1450607976201473,0.0120974000754421,7.2381524041074470,0.01961524071548534400,0.00163582041739972500,0.97874893886711490000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.14506079762014734000,0.01209740007544205700,7.23815240410744700000
458,prince%20harry%20cocktail,158.9001125383538200,1.1190107991201472,0.1814974000754420,27.1879300803664500,0.03927947148731348500,0.00637091434407096100,0.95434961416861550000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,4,1.11901079912014720000,0.18149740007544204000,27.18793008036645000000
459,great%20gatsby,231.4230008027999800,2.3198100375400000,0.3488750028650000,34.7776555263950000,0.06195024673777463400,0.00931666479512589000,0.92873308846709950000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,2.31981003754000000000,0.34887500286500000000,34.77765552639500000000
460,dutch%20courage,211.9642248738076700,2.1980115959702946,0.3666848009608841,36.9849249486049000,0.05557604652562323600,0.00927151230494072600,0.93515244116943610000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,2.19801159597029460000,0.36668480096088410000,36.98492494860490000000
461,autumn%20sweater,215.6328606602538400,0.1316183001951474,0.0531324014824421,5.5741125033974470,0.02285490998972816000,0.00922619614156120000,0.96791889386871070000,"vegan vegetarian gluten_free  pork_free  dairy_free  fish_free shellfish_free kosher ",1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.13161830019514736000,0.05313240148244205400,5.57411250339744700000
462,invisible%20man%20number%202,239.2502268977076800,0.0226866002202947,0.0680598006608841,10.4039353059748960,0.00216172351425139140,0.00648517054275417500,0.99135310594299450000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.02268660022029470400,0.06805980066088411000,10.40393530597489600000
463,aperol%20gin%20punch,5914.9518591625250000,23.9636030184893500,3.6046739987444210,517.7767856476692000,0.04394209218909573000,0.00660989572570748200,0.94944801208519680000,"vegan vegetarian   pork_free   nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,0,1,1,1,1,1,15,10,15.97573534565956700000,2.40311599916294700000,345.18452376511280000000
464,scotch%20hot%20toddy,492.7954987032000000,6.7091199962400000,1.7683199995200000,122.1963199530000000,0.05134251894849272600,0.01353232661410673800,0.93512515443740060000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,6.70911999624000000000,1.76831999952000000000,122.19631995300000000000
465,jalisco%20pear,322.4829980072000000,0.6974000008300000,0.3043850009680000,30.3639000242800000,0.02223448970587344300,0.00970439512846376000,0.96806111516566280000,"vegan vegetarian  sugar_free pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,1,1,0,1,1,1,1,1,1,0,3,0.69740000083000000000,0.30438500096800003000,30.36390002428000000000
466,flor%20de%20muertos,230.0169965287000000,1.1607299976300000,0.1793050001050000,27.3792348072800000,0.04041641746153698500,0.00624336904532612900,0.95334021349313690000,"vegan vegetarian gluten_free  pork_free  dairy_free  fish_free shellfish_free kosher ",1,1,1,0,1,0,1,0,1,1,1,1,0,5,1.16072999763000000000,0.17930500010500000000,27.37923480728000000000
467,nouveau%20sangaree,1334.2082152221578000,0.2919116002231947,0.3310297999356341,34.7149751969761000,0.00826057754199527100,0.00936755281046967200,0.98237186964753510000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,3,0.29191160022319473000,0.33102979993563414000,34.71497519697610000000
